uuid,planting_status
509d8dfa-dba7-488d-990a-c3a555090ca6,in-progress
341fe636-6fb1-4482-93cd-8cc71f0f9734,in-progress
5795f6fe-e16a-457d-8115-1a9c9e9c7717,in-progress
e7d3d826-69ed-448f-b90f-a2c3f27ce115,completed
b1faf325-87eb-4dfb-979a-c9a275a4b3e3,not-started
5ff87461-3f91-4beb-92b3-14ddd84da9f9,in-progress
fb5fbc98-028a-4b36-b244-08c258c5e248,in-progress
344b6d47-5a74-4d2b-b3cc-60f1f351066d,in-progress
dbb93841-69f0-4996-82c7-386a8b4939a8,in-progress
856d1580-acda-4f43-a807-afd0d0b98d55,in-progress
93704a8a-df14-4478-a1f1-7d9499c5fda4,in-progress
93104901-8203-4fde-9eae-23b4f366ba03,replacement-planting
63e072d1-5567-4802-bff8-e0ff20bef3d3,in-progress
537e3ff9-5e11-4a88-803a-3b6c8ee60bf7,replacement-planting
fa9efcf4-7147-4dec-a916-d0ba82f8f753,in-progress
a4de2b01-96e0-4138-bda3-ec30eae3c78a,in-progress
448ae5ba-5d87-4050-aa19-ad1df9d11c44,in-progress
fa945e20-747f-4bca-bca6-878c1b2e05c2,in-progress
9ef62cca-6b26-4d33-8628-f11c87f17d59,completed
615f7547-c533-45dd-8f39-9b789f56d860,completed
67feacd2-a938-4961-9c94-6112976e44f3,completed
414aecb4-b212-4463-a92d-227995102e18,in-progress
e74bb983-0ab3-48d6-b1ea-aecb320dded0,in-progress
c4da1d2d-d12d-46b5-9ff2-253fa298ddf4,replacement-planting
94f890ed-6a7b-49a1-9af0-3af864e8ea0f,completed
8816b807-00f3-4e59-8a9d-e81afe59cc00,not-started
479f09ff-1726-42cc-9986-48064fcf209b,not-started
66135209-71a9-400d-9705-34e6df8346c9,in-progress
eed38629-730e-41e5-9c5c-d3126a3b59a9,not-started
822d9bd8-e029-4fdd-9b02-caf548c4ddcc,in-progress
a5af6fba-6aec-4332-a008-ed6dc3394d93,in-progress
90902485-758b-4d46-880f-339b8dcff79d,completed
f923a3fe-5f74-42d6-a28d-7b230fe98587,completed
7a3d44b4-5b2c-417d-8644-311308a148a1,completed
e360ab54-8853-43b2-806a-af210dd56154,completed
248e2dfd-17ce-489a-af76-abe4750dcbab,not-started
d0e60434-3a1c-4ce6-ab12-14d445fc8f12,in-progress
897dfbc6-4e9b-41c2-99d8-419a07b7ce54,in-progress
e850e8c3-7fdb-4a42-9e3b-4987402564ef,completed
bc171d19-0047-4412-92e4-fec2a77d1bff,completed
36725ebd-1f49-4d4e-a4e9-06280cd6d7c1,completed
c176d722-84cf-4cee-829c-8f50107ae0d9,completed
fe40c866-15e5-48a5-8601-e7ba9e6da0e2,not-started
b25e89b8-6272-4e56-a5dc-8e2fcc084984,in-progress
45b89660-0586-410c-8984-d0220f16c197,in-progress
507d7f91-ddb6-4a5a-8627-5643d95c17d1,in-progress
b950b52f-38a3-4788-b6e6-e846231807d4,in-progress
9bd02aaa-00a6-4d29-933b-0868b2224e63,not-started
ea4b2d2b-a179-40bf-8e74-62a3bc7efd0f,replacement-planting
38d405da-2c5c-497b-b9b7-dd67aead1615,in-progress
80cc8b1e-55e2-44dc-b3e3-17292c501aa9,in-progress
b89694f7-2574-4219-adad-8cc42261c42c,replacement-planting
8e1129ce-4d9e-42d7-8587-d20cf214e141,completed
79d108dd-1d12-4f8d-a94d-2b0ab2b3ff88,in-progress
c47f2e08-4fd5-4f3b-8f06-7356c5751109,in-progress
da05d64c-d309-4748-80a2-262909d94d16,in-progress
752b7b3c-0833-457b-ac2e-bdcd98e241a1,in-progress
44085eca-74b5-4229-af5b-182b2bf12c2f,in-progress
c1ba7e31-c3dc-4bcd-95f9-e8fb5ead09b0,in-progress
c8b4c5e0-fb46-4a89-9572-633a7661b4a5,in-progress
926992ef-beec-4aa8-baa7-7284e1625cd0,in-progress
efc3be34-48df-4686-b7a3-3e54749d736b,in-progress
6c77505c-ff8e-43db-b009-2438d3bb0950,in-progress
af78c29b-05ee-49f3-9196-3e8dee95c823,in-progress
9d008aab-6fed-4f5f-a3c0-47edea19c9f7,in-progress
25f61291-0030-4286-b9b1-bcfa14386407,in-progress
3bed4a6e-cfa7-4eec-ae62-f634d462ef90,completed
422a9fff-1938-4564-9ae8-46525a92a581,in-progress
7eed9189-78ac-4ece-a0c8-a7a7d743078c,in-progress
756ed7eb-8722-4706-a67f-fe111bce5c1d,in-progress
483ff7a9-b274-4b6a-b0a7-f84941c92089,in-progress
412ae883-9dfc-49e6-967a-8ea85d8915f9,in-progress
5d92a4ed-ce51-493b-98f2-a2644efe2168,in-progress
c3118c42-fe59-484f-8f77-2786fd208045,not-started
0d3ab6bd-6e5a-40e6-b7a7-f7f32269cefb,in-progress
280b3dd6-5db1-425c-ac85-9b8fd4f87a83,in-progress
b67878d4-e345-466d-97f4-c93c6c839744,in-progress
9b4a153a-3142-4801-8d5e-466495b17f92,in-progress
1c30113a-a360-4028-bcdd-436b2d16cbab,in-progress
3c38c170-8723-44ec-b2e6-e2e466457dd8,completed
1cfa64ea-2ab3-46db-b4e3-305f6184a71b,completed
ebbb8337-17aa-4a0d-b2f1-80b2ec9ef016,completed
8e018114-cb29-4d80-8daa-8baddc99bb1c,in-progress
bbcc54da-71b5-4fce-ac9f-734e6a43ea24,replacement-planting
e66f1ab6-15fc-4630-8714-6b49a5d99fc1,in-progress
5bb9fed8-e9ac-4ca6-9384-13e5f890631f,in-progress
31b61ccf-327e-4fd3-b701-f44db982b67e,in-progress
f8213de8-32ee-4f94-83f6-875d7c32ac63,not-started
ad7982c8-4798-4456-86d2-1abd474efa63,not-started
7ccd9075-fe24-4e18-a877-24a3ab2dcff9,not-started
ee47d0a7-a9ed-4b72-af60-1c64591bf5d7,in-progress
9dd310da-aea9-4049-b8b9-cf1c0054142b,completed
db6006bf-edc7-4fcc-a71e-ed595aaf055c,completed
80219908-4e28-491f-baac-e097e1ff25a9,completed
bf1276ed-cdd0-47a5-82be-425301d26c90,not-started
4ccd1b1b-ea3a-4fdb-84a2-bcf83ec74fef,not-started
8d265792-9762-424e-8115-780cfdfc3f24,not-started
212557cd-33d9-4550-9180-d1810aa3f98d,in-progress
193e2f47-50b2-4fbb-9ddd-8f65a127eeed,in-progress
e9ae0a56-8c96-414f-99fb-e96ec857ab80,not-started
6f047253-fd14-46d9-b0b8-313e18b0f050,not-started
b3139f92-67b0-4db3-90f0-51cdd9beb726,in-progress
61499bb4-1c60-4a9e-bb8f-87378daf4435,completed
d8e236ca-2400-4b8e-a0e9-cb80a89f14b2,in-progress
b8376fd4-6776-45cd-b106-d890bed5c9ef,in-progress
5851102d-ed35-4206-99cf-693cca7cae7f,in-progress
b7f10d33-c33b-4b24-83bd-584774268684,in-progress
d64c00b0-2091-4999-a6c2-459af8c163af,in-progress
01a8b817-d9af-4cbf-8965-6632540173ea,replacement-planting
d06a14b2-13fb-4136-93bc-f25e14d5042e,completed
58a8d3a8-7965-48fd-8d64-171321e10ce1,in-progress
c017755a-fc74-4108-92f3-746ed0ea4787,in-progress
d7827fef-a6e9-4e4c-a09b-02d14fbb8814,in-progress
009bcf08-d8e9-47aa-95ad-4955b42e067b,not-started
508a479c-a676-4edc-a4d2-78a0a473fc46,in-progress
dcae82de-8a5a-4429-ab4c-7e225c0c7954,in-progress
e5bf9298-9e88-4f33-8ca5-ed911aff26cc,in-progress
dc13baa3-b311-464a-bf6c-95b7d4d6b5f4,in-progress
7331981b-2e23-4934-ba65-eb225cc9d1db,not-started
f96e3fe1-4ce9-4d21-ab91-3a0582227236,not-started
a5142928-1d0e-45f5-8f02-f85a946d83fe,in-progress
4236dc3d-da12-4c46-9ac3-9f035644e402,completed
ee2baf1c-b93c-438e-8e73-abb3de9a3dbb,completed
835ef4e7-22fc-4c5d-94e1-19d5ed096854,completed
6acc8361-31d7-4942-9024-f329c02f1b30,completed
37f0876e-c2d2-4d8d-bc3d-dc08d5c7da6f,not-started
eecd2c4b-dcee-41b6-83ae-81c1081b96d2,in-progress
c14a796a-2fa6-4223-bb04-ed23326cb6cd,in-progress
4cb7f7ce-910f-4f1c-804c-6e8a03df7cca,in-progress
7b6219b5-df1c-474a-afb5-d6d232edd673,in-progress
9c8cddb4-d96c-4038-bedd-a2b545783cf9,in-progress
07afa83e-8542-4af1-83dc-58c63ef84eda,in-progress
39671263-dfca-4ea8-90b8-f46f3ca10794,in-progress
0be8a55b-cbc9-4547-94ff-31fbcedcbbfa,not-started
0c60f544-65cb-467b-8780-f44b021092a8,in-progress
49576b63-c6fe-4f6b-aed9-f2175cad8b42,not-started
1518231d-a5da-4a26-baad-ed7868c2ec60,not-started
93db6ded-7e70-431f-be1b-1a079f583585,in-progress
39627362-23ef-44c2-8e2f-81400abc020d,in-progress
062d7d1b-08c4-4267-ba47-da06ecf3ce80,in-progress
80446f8a-db41-45fe-b1d0-bfbfd28880a4,in-progress
ccdd4a14-1f7f-40f4-921f-19c4700c9ab5,in-progress
93b5cc00-1820-410b-bc63-3dca4fe2fbde,in-progress
8293c839-704e-4067-80cb-02289fbaa20d,completed
3741c240-2b1f-4654-bde2-316418034ccc,completed
a5068ceb-eaa8-4e1b-9684-17f3d8e80825,completed
252ffd87-9603-4ff0-a1e5-8f51982a60ac,in-progress
78869a19-db68-46cc-aa74-7de34f45d384,in-progress
20e608b7-cb13-47bd-813f-7a098a8560a6,in-progress
eb9aa7ad-353b-4a7f-be8b-d627ce4ec519,in-progress
4eb8087e-e7fc-42cf-b6dc-4207c607eb27,in-progress
ce1b543c-74a4-4405-876a-76f2f7d9d9ce,replacement-planting
0d53a676-61f7-48a4-9c56-6639b63c9cab,completed
fccc949f-5c1c-42da-b157-668389153bd7,in-progress
98c57147-628a-4f04-938e-cc9baadf472a,in-progress
99a1d2fe-11b5-471c-9ee3-f6accb7ca9c0,in-progress
224f1e9b-6a16-4d21-90dd-d6c7eaf3593b,in-progress
1ad26c8a-b61c-451f-a8de-b6cfceb6ef12,replacement-planting
4cbab19d-80da-4eed-8223-e14f854eaf12,replacement-planting
e740e3e4-4dc0-4c63-8dc8-ef11f707079f,in-progress
f3d2288c-1899-485b-80ae-21106985d7a0,completed
d6408729-ef59-4c8e-ba4a-174142b73499,completed
c18a275b-564c-4e91-b602-e1ba472dffeb,completed
9f19fa3a-ec29-405f-9677-1f15f97f9fde,completed
183957f8-2efc-4688-9843-287c3eacfcf6,in-progress
a4025653-8de2-4aaf-8e49-eb75a4c27dae,in-progress
2cc0cc25-d4a3-4b4e-a024-0ba34b33745d,in-progress
4e5be89f-a309-4347-9c26-4a9bdb645087,in-progress
947a5f5a-f51a-423f-a762-e95de37ea9ae,in-progress
ce8d5eca-d25c-45f6-bc39-e5a9a4430993,completed
29a4ac1a-2d30-4bba-8a60-1b53ea144cbf,completed
3dc575db-c24e-4ef3-bbf8-e761d35ebae9,in-progress
43af624a-713b-42b8-b536-64f6b97d98a5,in-progress
9be6334b-767f-4683-8650-325ce5d872ff,in-progress
e1626c70-3aa7-4a0d-badb-5edd5733fda2,not-started
6740d360-36b2-4114-925e-18609d564d56,not-started
6b4e04c4-c4ae-494f-8a6b-6e83c945a7f9,not-started
e3a40c01-f07d-4b97-a7e2-4d3fd4355b8a,not-started
127f2b53-ef97-4449-808c-741649b9f594,in-progress
671ec524-597d-43a8-99e7-54df590b591b,in-progress
0ffeef9f-369e-47a3-9816-da8ae4726db0,in-progress
965e8b68-7909-4256-bc70-e6789d3fa9b1,in-progress
4a21e57a-7850-4c5a-8b14-ede1ea8594ed,in-progress
e8d93b66-1cf6-49e1-b63a-1fe43125810c,in-progress
6377b75a-923c-4c28-9b52-2ad1384e701e,in-progress
cc8430d6-ca1d-4a67-8b5a-1c6c35bb30ca,completed
3eaca403-2d99-4468-8743-d3f6adfc00df,no-restoration-expected
2f05d13d-2953-49db-9206-804bb1d65fe1,no-restoration-expected
e8437a44-bc88-4c9f-8ed4-b518944cf493,no-restoration-expected
686a7af6-45da-48da-859f-89261cf4c484,no-restoration-expected
205f008a-d36d-4ee9-96dd-da0de9330718,no-restoration-expected
58f9b0c9-a3d3-4143-801b-0251b80519f2,no-restoration-expected
38058706-bb7d-47d5-8d0b-93284c226528,not-started
c4b20f59-519e-4473-ab79-cfa02366664a,in-progress
ae7e9b85-8dd1-49ab-83c3-27494d324f36,in-progress
aa459ac6-a6ff-47ae-9490-eaf19baf062e,in-progress
e6d33e83-9403-4c88-9afc-9d607590b397,in-progress
e7d25b57-2ceb-43d8-a86a-ecafabe993ba,in-progress
e53b86bb-2d79-432e-b20e-2a2cc4cdbb19,completed
544c0fe8-ef2f-43ae-b86f-77c733e7d386,completed
9512cdc3-f525-4700-bd97-5893623a5063,completed
b2c14651-ace9-4ff2-98cb-d3e3c77084ae,not-started
0dced8e9-00ad-499d-a9d1-af924937983d,in-progress
3900183d-7d3d-42a0-8b0f-0aa75dbecaf2,in-progress
641d9d38-8886-4fd5-8b1d-4676ce3e00eb,in-progress
ea81a5fb-8602-4b4a-a7d5-00a6f63c816e,in-progress
3bbc1d2c-f071-43ba-8ab9-3af65a27de6d,completed
abe721c4-576f-43a9-99e7-b241d8c05843,completed
ac901e0c-8fc9-4fd2-9ff7-2185000504ec,not-started
2424b35c-b56d-41ab-b984-1e0f936c780f,in-progress
8b2b8b4d-9ac4-4ad8-a561-745a21b39672,completed
8cd215c9-fe1d-4178-9f58-13716160a2a2,completed
c0cec285-f41b-4d11-9fe1-70d66441c59b,completed
56db1ddd-02d1-4fae-800b-c9d457ab3fc4,completed
f24df3c8-bdda-42ab-95fa-76137d500298,completed
e44fb34d-2a55-4b03-b863-f1f72bffeee2,not-started
c2f377a4-8c83-48d6-b24d-05748e455e31,in-progress
ca636199-2a3c-41f4-bbe8-1b76edc7de71,not-started
6174a9c8-24b7-4a34-9abd-77391d34d926,in-progress
0da35a15-bc0a-43ba-8a1f-15bd0a35dc0e,in-progress
d547334f-18f7-4601-8eb3-bd3de29880be,in-progress
167b7122-10cc-4c91-bb99-2c7d1efc1960,in-progress
565b5553-be21-4d89-be1e-a14d2e5af02e,replacement-planting
a42410e6-a4d4-4ae0-a1c5-5b0c4c75aa88,completed
f45bea6e-598c-488e-b390-34e81bfa00e3,in-progress
d6d10683-85fa-4643-897b-39f8a2d9f169,in-progress
0b926c01-20ea-442c-8fe5-90448269e74a,not-started
8190cbcb-46ab-41e5-901b-ffbc31312dd1,not-started
457abcf9-8739-498f-bfab-17865b56e215,not-started
67dc18a7-006c-4bfe-b975-ddd37c662b10,in-progress
062e2f14-25d3-403e-89f0-e41774016b92,in-progress
ac1e6df6-6421-4593-9ae9-ddbd8a7da740,replacement-planting
742b1e40-7793-4856-a954-16e2dda7e272,completed
ddb508c4-e2b1-4c93-9f9f-0fe3525cae00,in-progress
d5f363e7-1258-426a-8eb3-8827d6c58b3b,in-progress
789f276b-bc87-476f-9be1-24ca603caaf6,replacement-planting
a5eedd99-67aa-42a6-9a74-c1adead6f5b4,completed
4750b664-9c54-4108-bae2-0b71f73dcfcf,in-progress
f786add6-3a87-4a28-b823-bf811787c40d,in-progress
8ed4c3c4-d945-453f-a668-5f8c2877cecd,in-progress
d4ce7eb0-3bc4-44c3-ab72-606a00df2677,replacement-planting
b9f08a28-42ec-472c-9612-13a7391140d7,not-started
bc1061ee-068a-43a6-b693-0f867bb48b4f,in-progress
d6b58061-7038-46c1-bba4-08517a9ff533,in-progress
ed9ca4cd-2894-449e-be19-a4c7822c4a65,in-progress
64796ff9-69bb-4ee9-a00a-e44441a12dc0,completed
eea89983-00ca-418f-947c-2aac061b4323,completed
e5a1ee4c-7f2e-449f-b846-c19e9ad4a232,no-restoration-expected
9d9277c3-14ee-4c35-b0ed-bb88e04a2920,in-progress
f524d220-84b8-4832-969e-eefbeca5409a,not-started
7a1b8f86-6a99-47dd-8cc6-0fffa021a586,in-progress
2594f7d9-2ffb-419c-a375-b47ce873f865,not-started
c1b4b3c9-665b-49f8-81d3-4aba9b7706e9,in-progress
f449bb4d-1fc4-4f1b-a58e-a3b6714da1f6,in-progress
69c53009-e227-4df0-a8bb-5808aafdc98a,in-progress
3bb0a72e-1a74-447d-9462-4ccdf4168781,in-progress
feb67e3b-dc83-4372-a4b4-dfd73a55d54e,completed
734d62c0-4c49-4c45-a602-ad10ce1809f2,in-progress
7518c922-f161-445e-b823-25e1166c8c9c,in-progress
3e289b70-6140-4cae-8a5e-94cde9d7b347,in-progress
20d2bf48-16f3-47e5-9b56-a7e4eed3ac77,in-progress
bfdd9030-9d9a-40e1-92f3-3c31e48d70d0,in-progress
b89511a0-08ee-459b-ad2d-e5a6f3085626,replacement-planting
49cf2757-352a-4af2-86aa-317c513268b1,completed
d9bffcfe-0402-44ff-892f-76154096edbe,completed
522b5d36-2f62-4d85-9001-b4b616dc575d,not-started
8e19b8a7-18a7-4756-8df4-6da21e17d6c9,in-progress
a94e8ea7-089a-4300-bf70-34c7b4dd2066,in-progress
f32a27ee-48dc-4065-ac9b-1e425e03a874,not-started
9fc7846a-bdf4-4ce9-9dcd-862d2acd1649,in-progress
c4312b16-330d-448c-8f40-95105616d2de,completed
f2b651ba-c70b-475f-aa2d-d8aefeb86a9d,completed
2ea949d8-40da-4cbf-90cd-4de505417347,completed
72a2f81a-1c22-4671-adc1-c0d96fcc1f2c,completed
d9b5b767-3f4c-421c-ad0f-42860b73dfd4,in-progress
345e6b6e-3670-4e20-a5e5-30834a871596,in-progress
d20af89b-e5ca-4b50-9022-2ff7b8361145,in-progress
864b0d7d-18f4-4e28-9244-28a462a168e9,in-progress
fbe9a5c5-01d3-4a9f-b314-b47678b4915f,replacement-planting
0109b754-570d-4243-ba22-ed5f730593d3,in-progress
2a29199f-30ba-4e1c-98b6-44470aad9c27,in-progress
1bc949e9-bd6e-442c-b748-ea9288416a29,in-progress
8b0ca302-7205-491d-9108-cb78b15a3bec,in-progress
58160566-c784-4c61-a8b0-b5d9c028f4d5,in-progress
d431ac57-9f26-42b2-92b2-34d0bbf59cc4,in-progress
ef8afed4-e573-46ef-bcd4-8cc160582619,completed
1409192a-d039-4f75-b445-ffc8d5934ec7,completed
bcfd5f5a-c537-4424-b2e9-2b2e4a9a403f,not-started
64341c8a-eaf3-40e6-bccc-2c696fd46ebc,in-progress
674c07eb-b728-4851-b864-6f8b0ac8834d,no-restoration-expected
19596809-92b4-4b53-9177-902839cbf1e4,no-restoration-expected
80a69ce5-0d4f-4f56-925c-1dc9fc71b559,no-restoration-expected
6a112a05-5c86-41cf-86f9-f181e916f34c,no-restoration-expected
79fa0690-df43-44b1-b6aa-1c42fbeb28e0,no-restoration-expected
c9baa8ca-c016-464e-a2b5-af6ab5fb9bc3,no-restoration-expected
7634c594-b37a-4c82-ad02-b44cb0ba8477,in-progress
6de3941d-e2f4-48c5-ba50-df2818aa3a9e,in-progress
058e58d5-c9d5-469d-aa67-d3269330e99b,no-restoration-expected
fac2e2ca-83fa-41ac-a0be-0961437f9449,no-restoration-expected
c0e9be97-84f3-4854-ad65-3bf59b56cc7a,no-restoration-expected
aeee4f27-84f6-4d91-b1c6-b40ee99bcf70,no-restoration-expected
5811d874-cc4c-413f-b6b3-59ac42a17459,no-restoration-expected
20ef50b6-7822-46c3-b761-650770976871,no-restoration-expected
44bbfaee-7a50-4bc9-b056-d44b3d8152b9,no-restoration-expected
00c28058-f2cd-41d0-beae-3fba8bb2eccd,in-progress
44c56427-986e-4184-89b2-a4babb88a471,in-progress
e5bc878b-cad4-4874-87b8-cf360446336c,in-progress
2e69f210-63f9-47b7-be75-0d28346d2ca6,in-progress
75cc5169-ce7b-4ee0-9ce3-3c6d66dbc88a,in-progress
c11e60a1-fa1c-4b36-875d-2e53cb6934ee,in-progress
3d932af9-1b6e-489f-a29a-4f50ed67c480,in-progress
1140fe2d-fc43-4bca-95b0-ac0ce6fd29d2,in-progress
a58876ea-64b9-49c3-94f9-93a39e14d49f,in-progress
f5293f58-1196-401b-ac00-9ed8f38a1ca7,in-progress
d3e7f0a2-e332-429b-ac54-c97698077074,in-progress
a4d20df0-be15-4d4d-96c6-f062e88ca1fc,in-progress
96922c02-5d97-483d-92e9-8d809353ecc2,replacement-planting
85b831bb-a593-448f-bd16-c54840f13c04,not-started
4064bb54-e2cf-4779-8c77-00b8b2dddaa8,in-progress
25063548-5529-4fdd-850b-f9772a94c587,completed
934b642f-b763-4139-a888-d361297e8615,completed
4bdd02e1-7556-4bb8-aaf1-74b54985aa22,completed
708b6c61-8ebc-4d55-8640-4a2fcabf0f6a,completed
612f1490-6b6f-4628-b1df-ad8e59f26c97,completed
0f407d1b-6f04-43c3-abb3-39fef76408c6,in-progress
b9ef5b73-21b8-4574-919a-aa6392df6be5,in-progress
a9969774-385f-4c81-8c3e-3869c40bd939,in-progress
6db76a13-5ba4-4107-b0f6-d96aa6e26e34,completed
a99ee2b9-b226-4dde-9489-a22f74a41606,not-started
83f55fff-2d48-40d8-be89-c98d5e9a1849,in-progress
19c38fb2-80cc-4fda-9112-251da6785c24,in-progress
1080b2a1-b194-416f-be83-412f86a5e9db,completed
1c3f2d3d-e86f-4a1d-9ca6-738b36f305fb,completed
ea313f46-9c63-44b6-a087-940c671cb6ae,completed
e2a6ba1e-716e-4ba8-98b9-8a4698246775,completed
2392b487-edf9-4c4e-95d1-558f58af2f92,in-progress
dc0e4285-7b7c-4649-85e0-d0ef155a5a56,in-progress
a6b3584b-dc99-4e30-ac70-26adf513623b,in-progress
43f42100-d0ac-47bc-beb7-3660988b460e,replacement-planting
c3e93496-5bc5-43cc-b204-63ee05f0abf7,completed
92abf838-e813-46e4-a175-fabaf1b08944,in-progress
6f5eca2e-58e8-4f92-867f-f080396a0def,in-progress
e0492a31-0eeb-46f2-8fda-bc633b0a2bfb,completed
62036496-18ad-4a94-9d8b-3b303c1f3532,completed
b22ffcdc-d3f4-4fe3-9d7b-60a795becc8f,completed
10997918-218d-4262-bf58-7d7ad3565ab2,in-progress
7e24ae2d-9632-4c0f-921a-320da24f7cc6,in-progress
0767c38f-fe26-413f-8166-1a06ac3f1293,in-progress
d98b50c2-376b-426f-b328-4e4db2933719,in-progress
61fbaee7-beaa-497a-bfa9-80059b8bfed8,in-progress
568c9b08-3df4-45d2-b035-a766509c83ec,in-progress
1899c1de-5e82-4d88-9fcc-d2cbe0429e0c,in-progress
b3c4adb4-41a1-4a3e-b2e2-2e6a025057b0,in-progress
ab6571d5-9488-4270-8ae8-447320b725c2,in-progress
8c84ac81-273d-420e-b499-8799eda0b92f,in-progress
4f206cdc-8f68-4dde-b612-ea42ed5acb90,in-progress
fe260197-41f8-4264-96c5-084bb15e7998,in-progress
e4f48e84-ed02-410c-ab7a-23c49bc99d8e,in-progress
ede7f764-72bc-4efb-bea5-c281d80db170,not-started
9ebbb9d0-dd24-4976-bb72-b967b30e98f0,not-started
e26a45f9-6426-4405-934d-142681e0bbce,not-started
058e5626-4517-4b79-ac30-7e3fca1e6241,in-progress
b65e2df3-ad5e-455f-a8a4-fa02aac52338,in-progress
b78de6f7-49fc-4ce3-b057-73778f559529,completed
e71cf691-ef48-4f72-93ef-05b6316f7c35,completed
4a589e9b-19a4-4876-81c1-0116e87baa13,completed
31979965-d466-44b9-a099-12f0fd9cca1d,in-progress
78ea27dc-b9ce-4976-9088-70e2769604a4,in-progress
4eb8e8c3-2b48-4e68-9cc0-c38fa82ccd07,in-progress
50c82d94-f08f-487c-9e8f-946064b9e4e9,in-progress
5e6c2ee9-d971-4267-8107-0ff2a539cb1c,in-progress
af279e85-0060-42fc-be46-9a24de97b4bb,in-progress
2d2010ce-069c-4144-8463-c14207363e2f,in-progress
2d9414f1-4f6e-4061-93c4-b5e6828cbea3,completed
110e177d-f466-490c-8787-6d4f4bfc586f,completed
b99a0bf7-c3c7-4d7d-8a03-40ab9daf2601,in-progress
e771b886-2202-4066-b38a-471491d14c2b,in-progress
2d378d3b-81b8-4d7c-9424-789e71d080f2,in-progress
8c9ccd38-2b9f-41b8-bcc5-b25f74d2eeb4,in-progress
1904c37f-2bfb-427e-8401-85a8f9be975b,in-progress
a1309c4f-c0a1-475f-bfbb-7c39e598a3f3,in-progress
13f58df0-8dd4-466d-8759-091c4dfc248d,not-started
84f06257-efad-4a04-a999-4d4f8e0ab823,not-started
b528dbfd-be06-4c19-811d-2af582087eff,in-progress
385e3119-2434-463f-84ca-f83ff46aabdb,in-progress
dc030605-5d6a-4239-b7bc-156c92abe402,completed
e58c6409-a89d-4e08-8890-1a92993ce91d,not-started
4a1216ac-30db-4545-9611-487f2a88e24a,in-progress
06972dc5-7727-4c5d-b277-71f7502f34ed,in-progress
0c1901c3-50d2-4046-ae6c-91448b47f9a0,in-progress
7399caa6-5405-4116-8eb6-8687f427fa9c,in-progress
e336e590-bfb6-46d2-a816-bc6aa534201b,replacement-planting
5a5cc10f-595d-4a74-97db-64f6cfb763ca,in-progress
cbe0a6ab-89bb-47bd-b454-af248f7a1bef,not-started
a20e25a3-9880-4437-93ce-965296597d0f,not-started
d0cbcb66-1f13-47d8-8717-efea5305b1a4,not-started
915a8e50-9b05-495a-a67a-750974e091c5,in-progress
809d6186-e9a9-4b74-a736-8e5b28a5da2f,in-progress
4ef911f9-7a2a-4709-ab8b-f0e9c74cea51,not-started
4907dae5-739d-4fe5-a23f-f95ec3649f4c,in-progress
5024e757-4313-416c-9432-bbe4dc557d00,not-started
9d9b2159-bad1-4ed2-b42c-b4bda6ca0ca5,in-progress
f62391b9-4dcd-484f-80c8-228ea62e53f0,in-progress
623dd2ea-56ac-4b7f-ad88-c8c4e86b475e,in-progress
50620902-7559-4373-8506-ebaff39b76c5,in-progress
e924ceeb-f528-4133-8509-0541b8a29bb3,in-progress
345b6ef3-7fe8-4013-8850-2ae820505ed3,replacement-planting
c3968383-7cc8-45df-bf2c-0733dec775bd,completed
bf4fd163-2edb-4c10-8686-f5ad6411aa2a,in-progress
65909545-e206-407d-8b06-18d6cd9e92c1,in-progress
00d37e08-4c7c-48ca-81e2-59bd95b41ecc,in-progress
19967626-521e-46d6-93dd-6e063565eb18,in-progress
155fbdcb-5f8c-444d-9763-87a5db1c1dcc,not-started
75b11cfa-e696-42c3-8946-d833895d00b9,in-progress
0ce589ea-3c67-41a6-99d9-5b29c74d16e0,no-restoration-expected
873b5852-a24b-4c20-9fe4-f26ededdc88b,no-restoration-expected
322bd520-8932-4c1f-85fe-f33fe64384ea,no-restoration-expected
d4b64226-35df-4136-bef0-7f2136509de0,no-restoration-expected
4036973d-a5ad-4932-bd2f-63002bb40c77,no-restoration-expected
79e58ccf-923e-482e-b5a7-3c0e08761887,no-restoration-expected
2791b2e8-0241-48b1-a3f9-8f9ae5893de4,in-progress
ec37b014-c238-42d6-9117-07dd6b8f86d6,in-progress
81273c6b-2202-46f0-b34f-81965e3c641b,in-progress
c1c0be80-de3d-4699-98d3-852a8e408722,in-progress
49b50d4b-52e4-4c98-9e7a-7bfcff471914,in-progress
5a31cf61-f254-4788-bfda-67a123b12a89,in-progress
d53ce4f3-679d-4d10-a2bf-d95fa8066927,not-started
4d14f1c8-0262-475d-b429-f8f1e9a3142f,not-started
96df69d3-43eb-467b-b61e-056ffc9a2bf0,not-started
c33fa964-cf99-47bb-b0fa-ec0f1d52522f,in-progress
23f84445-3411-411e-9089-1075d167780c,in-progress
362675bc-b3ce-4173-94db-bf11938916f7,replacement-planting
b30e3953-9505-4136-8837-43fdbf49251a,in-progress
17359dc4-c3b2-4a88-822c-f751f57199c1,not-started
a68db768-272b-4833-8cbd-6a703f09d9e6,not-started
023819d6-eccd-4a06-a90a-bd1f5d987198,not-started
595c349f-c6c7-40b4-b8b5-626b56c5e22f,not-started
e3dae1ec-737d-46cf-9863-aedc7c4bb6f0,not-started
19a0c674-1d7f-4bc7-a9ca-52a55e098b76,in-progress
