uuid,planting_status
71706fe4-0e80-4552-8be2-d6f6a55e13d2,completed
6ca7c7b3-9109-4f34-8dc5-a64f8c7d558f,replacement-planting
f81c1422-025c-45b1-a2e1-d354177523ca,completed
16b297b3-30a3-4624-bcc9-4333919f66fc,completed
2d1cffcd-300f-4939-a136-310347cf6879,no-restoration-expected
96c86eae-d4f9-45d8-9780-69c55a9e36e9,completed
6b2dc32e-4414-48e0-9472-ebb49a766c28,in-progress
77fc2c03-5605-45b3-b417-f69d93157215,in-progress
8bb81813-c1f3-4973-9caf-319d506a153b,in-progress
de890c8e-1707-4b69-aa21-7fc551ef7a6a,in-progress
34bfb500-c388-47f6-9843-1b4dcf7ac70f,in-progress
146b6912-62a1-4b58-b027-466dc3295731,in-progress
cd46fa33-a5c1-40b4-a9ca-4793b6248157,in-progress
c325f8e1-a806-468a-8d24-d2b62e3ea888,in-progress
55c9c722-3aa8-45b8-bd97-36805c3e389f,in-progress
b6b9762b-093c-474a-9fbc-3b36feb44a94,in-progress
6daf9f10-dcb8-4b6d-8955-19e6df7ec48a,in-progress
c528071b-053c-4291-96b9-688c2ebe12aa,in-progress
05c05359-98f9-4bb3-a7fa-236051940aa6,in-progress
bbd1852f-1c58-4a05-8aa9-8d41b5fe4bbc,in-progress
3a2099dd-9a85-4091-b0c7-5edd11acbcd6,in-progress
151735a0-0855-4bf0-9c76-55a91fd169f4,in-progress
213c1946-d7f8-4c03-95c3-5774dab48254,in-progress
94be995a-7465-444b-96af-15462ab805df,in-progress
a43d00e0-4a5e-44ed-a2b4-f6ef0a0f729c,in-progress
576c1769-ed59-406d-ae6f-d70b136d028c,in-progress
20245af8-de10-46d8-8895-1bfa022932ce,in-progress
7a4f2aa6-e916-45bd-ba27-c3fa3d4ea938,in-progress
5ab53192-39c8-4284-95d5-6f5544f8e94f,in-progress
4a5aac1e-4ae0-4a54-9a0c-a2f332aabd9f,in-progress
996f3017-cc38-44c4-832b-eccde0903881,in-progress
ac097899-437a-42c5-9b67-b70dd91c231e,replacement-planting
6ac2c02b-fa83-448c-813c-eaab14efecf1,not-started
e3f222fd-3c0e-4f5a-a4b0-9702f5973f6f,in-progress
166192d1-d194-416d-abb7-132877462359,in-progress
cdbf9bf1-d088-4664-a98f-8c684b36e5d3,in-progress
d8379e7d-8e59-4aba-b9a6-c47d4ff52494,in-progress
d3899fa2-d478-4b9a-ae86-8c58f5db8910,in-progress
179b90da-19b2-4103-9eb5-54e47378f100,in-progress
82dd3a84-2562-4a6f-85d9-f83790daaaba,in-progress
744d9613-02a4-4484-be15-0d6a401f0086,in-progress
e3f2727f-1d76-4f70-a3c7-a6fcc181918a,in-progress
7414340a-986e-4d5f-a614-249f91c3b9d0,in-progress
d2c7ba9c-ec6d-47eb-9071-9cd1bbcb8b80,in-progress
fd1c50d3-1bd9-454a-bd81-8493b9ab2e84,in-progress
8c4c6cf9-5b3e-4f36-9091-24b3b1a80403,in-progress
394e4de8-7b45-4834-a467-241ae4a16ece,in-progress
562fa859-5124-49a5-947f-e1ddb7680e07,in-progress
31e1f9bc-de91-486d-927f-db6d14d03d52,in-progress
f143ce09-b00e-4179-83f7-706b149bf544,in-progress
6eb233d3-63bc-41dd-be2b-7d4f7c01a95a,in-progress
9c93de5d-12cd-4e7e-b99c-49cb6f890e58,completed
cd688e07-0fc0-4c1f-9bef-5ce8063ed674,not-started
921e8a4e-db12-4231-b474-69030cd6513d,in-progress
bf838a8a-ab07-44c1-8f63-3d929782414a,in-progress
265b9b72-95ac-42dd-ab49-cc335bb90e40,in-progress
38315af3-3373-4478-8fca-532f38fc21f7,in-progress
01e1872d-bb9c-4cce-948c-8756598e029b,in-progress
24e290f1-5b13-4ca8-acce-43dcc8e5bb43,in-progress
a5e428be-71a2-44f8-8a47-08141b0b259c,in-progress
15a3e7a4-5ebd-45d0-a072-d78d2b5f7ac6,not-started
d537cd2c-dfb2-4a36-a8ef-1f2e7bc705b3,in-progress
8f35f005-0876-4b87-b466-41aa86d6798f,in-progress
a727d737-370f-4ac0-889c-88b7b190e4ff,completed
30812e57-54e1-4bde-af22-8856baee51d9,in-progress
f494ae8f-e1dd-486f-968f-da177c192562,in-progress
f35188cb-b753-44f1-bb6f-dd5dd33da141,not-started
568dc331-b945-41fd-ab57-80a98be57941,in-progress
c7248e59-5a41-4b76-a1a2-d2db8ffc9247,in-progress
04a8e791-a41c-42c8-8fa5-580b839d7703,in-progress
121c1d61-6f1c-4d93-a6ab-87649cd81fc4,in-progress
ac5da8e9-46e9-428e-a07f-1e0baf2ff3ed,not-started
c9534124-afcb-4c06-bfdb-d2ade7b82b54,no-restoration-expected
94429259-36eb-4349-9390-6f45e899d0a2,in-progress
d4c495f1-67d4-49c7-96bc-e38e3b35f263,not-started
25ebba5b-fa08-41de-b770-ae4cb675436d,in-progress
3332a66e-625a-4f37-8891-80c9b57e2e07,in-progress
1df7b898-1751-4924-b293-43a0cbcb505d,in-progress
026f20bc-4032-46b3-a8e9-61f524c6c17a,in-progress
e4a9f60c-e555-43ff-b428-5b13f6501d66,no-restoration-expected
c30a5f50-2dbf-43d5-8f3d-d5eb7ce2d445,in-progress
617601e0-9839-49fd-b48e-6c07404e7140,completed
88f66be9-0df0-41e1-b3ff-20426b558787,in-progress
c76fb8a0-d9ff-4856-b20e-7acd6c29dd72,in-progress
d795ccb8-d9e1-4075-aa2d-c2ee772d72cb,in-progress
eb56f448-703a-4683-b3fd-54d18b649202,in-progress
e280730f-181f-48f5-a037-288c47a6db0a,in-progress
9db2495f-bee1-4323-97ac-c86a3a4e0283,in-progress
9c22bab7-9170-4502-bfd5-f7ea361764ce,in-progress
f04c60d8-9cdf-49e0-a100-086cd95ce7e1,in-progress
6c82ba11-3069-4f8a-991f-a1a29f82e192,in-progress
cb8c8dad-43a4-42fa-a262-b9244d23cca8,in-progress
04af9a53-455b-4972-bf23-baa3019919be,in-progress
9bdf80ad-4c2d-4292-a21b-95b819f9c4be,in-progress
e32012a6-4bd7-4dfb-87bd-51ea008bab0d,in-progress
02031c35-79db-44b2-8a37-a536d38fea34,in-progress
c462918b-47f7-4ed5-99e0-7fec6e342036,in-progress
ec683761-c69c-45ee-bcfa-844f6845fd53,not-started
71ffc45f-584a-472c-808d-7715c8d94929,no-restoration-expected
cde946c3-5f1a-4782-9457-b399f284caf0,no-restoration-expected
697bf076-1e8c-4782-9245-a0da519759ea,in-progress
19fd0527-1dc7-4362-8fa9-d60253fc3809,in-progress
ae90b323-03df-4fb1-bd91-6f05f5236922,in-progress
